zenith_cut,angle,phi0,gamma,detector,mean_max_efstat,mean_max_efstat_error
5.0,30.0,2.1544346900318775e-12,1.8125,arca,64.40532599862475,0.0
5.0,30.0,2.1544346900318775e-12,1.875,arca,63.26979824553865,0.0
5.0,30.0,2.1544346900318775e-12,1.9375,arca,57.43648846861054,0.0
5.0,30.0,2.1544346900318775e-12,2.0,arca,62.084186376522595,0.0
5.0,30.0,2.1544346900318775e-12,2.0625,arca,62.92086508010305,0.0
5.0,30.0,2.1544346900318775e-12,2.125,arca,67.24402368491374,0.0
5.0,30.0,2.1544346900318775e-12,2.1875,arca,58.62000473571802,0.0
5.0,30.0,2.1544346900318775e-12,2.25,arca,60.12800604510543,0.0
5.0,30.0,2.1544346900318775e-12,2.3125,arca,60.32683832492546,0.0
5.0,30.0,2.1544346900318775e-12,2.375,arca,64.03892899170629,0.0
5.0,30.0,2.1544346900318775e-12,2.4375,arca,72.00508498678748,0.0
5.0,30.0,2.1544346900318775e-12,2.5,arca,58.53757108914945,0.0
5.0,30.0,2.1544346900318775e-12,2.5625,arca,67.27711103159808,0.0
5.0,30.0,2.1544346900318775e-12,2.625,arca,65.91858331848766,0.0
5.0,30.0,2.1544346900318775e-12,2.6875,arca,58.22495073518266,0.0
5.0,30.0,2.1544346900318775e-12,2.75,arca,62.589659839280856,0.0
5.0,30.0,2.1544346900318775e-12,2.8125,arca,66.19759205581556,0.0
5.0,30.0,2.1544346900318775e-12,2.875,arca,70.73007279785702,0.0
5.0,30.0,2.1544346900318775e-12,2.9375,arca,59.54770501627973,0.0
5.0,30.0,2.1544346900318775e-12,3.0,arca,61.06886639834317,0.0
5.0,30.0,4.6415888336127725e-12,1.5,arca,73.7480214545591,0.0
5.0,30.0,4.6415888336127725e-12,1.5625,arca,61.85565412001527,0.0
5.0,30.0,4.6415888336127725e-12,1.625,arca,69.33219892894515,0.0
5.0,30.0,4.6415888336127725e-12,1.6875,arca,60.111199144255345,0.0
5.0,30.0,4.6415888336127725e-12,1.75,arca,95.99803716263733,0.0
5.0,30.0,4.6415888336127725e-12,1.8125,arca,67.26846346611114,0.0
5.0,30.0,4.6415888336127725e-12,1.875,arca,62.04198595571033,0.0
5.0,30.0,4.6415888336127725e-12,1.9375,arca,60.45037675238894,0.0
