zenith_cut,angle,phi0,gamma,detector,mean_max_efstat,mean_max_efstat_error
0.0,30.0,2.1544346900318775e-12,1.5,arca,60.821976166766675,0.0
0.0,30.0,2.1544346900318775e-12,1.5625,arca,61.39482405547915,0.0
0.0,30.0,2.1544346900318775e-12,1.625,arca,61.79743375873244,0.0
0.0,30.0,2.1544346900318775e-12,1.6875,arca,61.11477744807122,0.0
0.0,30.0,2.1544346900318775e-12,1.75,arca,59.8466277892974,0.0
0.0,30.0,2.1544346900318775e-12,1.8125,arca,60.902900839881674,0.0
0.0,30.0,2.1544346900318775e-12,1.875,arca,63.941413088993144,0.0
0.0,30.0,2.1544346900318775e-12,1.9375,arca,58.039809804561656,0.0
0.0,30.0,2.1544346900318775e-12,2.0,arca,76.4792588440869,0.0
0.0,30.0,2.1544346900318775e-12,2.0625,arca,65.48196473734366,0.0
0.0,30.0,2.1544346900318775e-12,2.125,arca,72.5672255469278,0.0
0.0,30.0,2.1544346900318775e-12,2.1875,arca,59.51966650512803,0.0
0.0,30.0,2.1544346900318775e-12,2.25,arca,69.45292426200966,0.0
0.0,30.0,2.1544346900318775e-12,2.3125,arca,58.532801994334875,0.0
0.0,30.0,2.1544346900318775e-12,2.375,arca,55.32069244085401,0.0
0.0,30.0,2.1544346900318775e-12,2.4375,arca,59.15358693752658,0.0
0.0,30.0,2.1544346900318775e-12,2.5,arca,68.06447443050665,0.0
0.0,30.0,2.1544346900318775e-12,2.5625,arca,59.42212148685403,0.0
0.0,30.0,2.1544346900318775e-12,2.625,arca,59.525808440284706,0.0
0.0,30.0,2.1544346900318775e-12,2.6875,arca,62.90379409602128,0.0
0.0,30.0,2.1544346900318775e-12,2.75,arca,57.24507706255666,0.0
0.0,30.0,2.1544346900318775e-12,2.8125,arca,60.6630183952001,0.0
0.0,30.0,2.1544346900318775e-12,2.875,arca,60.4136997682308,0.0
0.0,30.0,2.1544346900318775e-12,2.9375,arca,61.863922965308,0.0
0.0,30.0,2.1544346900318775e-12,3.0,arca,56.92601431980907,0.0
0.0,30.0,4.6415888336127725e-12,1.5,arca,68.13274949056641,0.0
0.0,30.0,4.6415888336127725e-12,1.5625,arca,61.443460369171106,0.0
0.0,30.0,4.6415888336127725e-12,1.625,arca,62.300382535285586,0.0
0.0,30.0,4.6415888336127725e-12,1.6875,arca,70.21455116220022,0.0
0.0,30.0,4.6415888336127725e-12,1.75,arca,58.380871985280045,0.0
0.0,30.0,4.6415888336127725e-12,1.8125,arca,59.58999020716624,0.0
0.0,30.0,4.6415888336127725e-12,1.875,arca,61.87036695069514,0.0
0.0,30.0,4.6415888336127725e-12,1.9375,arca,67.45676846679899,0.0
0.0,30.0,4.6415888336127725e-12,2.0,arca,64.5861577775946,0.0
0.0,30.0,4.6415888336127725e-12,2.0625,arca,58.64580743652054,0.0
0.0,30.0,4.6415888336127725e-12,2.125,arca,72.65452321367927,0.0
0.0,30.0,4.6415888336127725e-12,2.1875,arca,61.39119138525655,0.0
0.0,30.0,4.6415888336127725e-12,2.25,arca,58.27440507981722,0.0
0.0,30.0,4.6415888336127725e-12,2.3125,arca,53.97274306872096,0.0
0.0,30.0,4.6415888336127725e-12,2.375,arca,63.87283938404721,0.0
0.0,30.0,4.6415888336127725e-12,2.4375,arca,63.88111182551066,0.0
0.0,30.0,4.6415888336127725e-12,2.5,arca,59.0655331242973,0.0
0.0,30.0,4.6415888336127725e-12,2.5625,arca,58.35547348984437,0.0
0.0,30.0,4.6415888336127725e-12,2.625,arca,62.10695723293671,0.0
0.0,30.0,4.6415888336127725e-12,2.6875,arca,61.5614002690796,0.0
0.0,30.0,4.6415888336127725e-12,2.75,arca,58.045667837298645,0.0
0.0,30.0,4.6415888336127725e-12,2.8125,arca,57.8232117067509,0.0
0.0,30.0,4.6415888336127725e-12,2.875,arca,59.49668638350907,0.0
0.0,30.0,4.6415888336127725e-12,2.9375,arca,66.65522222185578,0.0
0.0,30.0,4.6415888336127725e-12,3.0,arca,60.75571064525594,0.0
0.0,30.0,1e-11,1.5,arca,69.91988220590225,0.0
0.0,30.0,1e-11,1.5625,arca,71.3245836768343,0.0
0.0,30.0,1e-11,1.625,arca,64.78807545178736,0.0
0.0,30.0,1e-11,1.6875,arca,74.94622666706235,0.0
0.0,30.0,1e-11,1.75,arca,57.80237960975191,0.0
0.0,30.0,1e-11,1.8125,arca,59.38835060318046,0.0
0.0,30.0,1e-11,1.875,arca,60.9038866135085,0.0
0.0,30.0,1e-11,1.9375,arca,61.6240197856554,0.0
0.0,30.0,1e-11,2.0,arca,71.04669566048871,0.0
0.0,30.0,1e-11,2.0625,arca,56.63793461664034,0.0
0.0,30.0,1e-11,2.125,arca,57.7018297045896,0.0
0.0,30.0,1e-11,2.1875,arca,62.560865264129795,0.0
0.0,30.0,1e-11,2.25,arca,67.53857314322644,0.0
0.0,30.0,1e-11,2.3125,arca,64.39282487552344,0.0
0.0,30.0,1e-11,2.375,arca,63.62035947098218,0.0
0.0,30.0,1e-11,2.4375,arca,55.82658639357991,0.0
0.0,30.0,1e-11,2.5,arca,63.726809885743506,0.0
0.0,30.0,1e-11,2.5625,arca,67.44629789030371,0.0
0.0,30.0,1e-11,2.625,arca,61.6104363368939,0.0
0.0,30.0,1e-11,2.6875,arca,60.22242924084986,0.0
0.0,30.0,1e-11,2.75,arca,59.33180243120006,0.0
0.0,30.0,1e-11,2.8125,arca,57.859663006561796,0.0
0.0,30.0,1e-11,2.875,arca,59.04045587052013,0.0
0.0,30.0,1e-11,2.9375,arca,60.81713151482579,0.0
